,Site1,Site2,Site3,Site4,Site5,Site6,Site7
466,7152.5,7059,7137,7600,7017,7360,7225
467,6404.5,6118.5,6355.5,7238.5,2153,7488,7072
468,5208.5,7301.5,7534.5,7697.5,2644.5,7657,7466.5
469,3709.5,4831,7398.5,7855,5024.5,7736.5,7527.5
470,7054,7630.5,6161,7300,7847.5,8029.5,7818
471,7713.5,7639.5,7812.5,8094,7975,8084.5,7875.5
472,7553.5,7490,7693.5,8095,7940.5,8125.5,8030.5
473,6755,7151.5,7233.5,7911,7847.5,8061,8008.5
474,7724.5,7646.5,7738.5,7970,7790.5,8002.5,7942
475,7514.5,7497,7666,7996,7773.5,7986,7859.5
476,7959.5,7600,7693,8014,7524,8062,7883
477,8028.5,7946.5,7688.5,8354,7068,8147,7901.5
478,8029.5,7682.5,7714.5,7234,1227.5,7311.5,6795
479,7799,7602,7532.5,8072.5,7559,7954.5,7794
480,7804,7614.5,7708,8077.5,7847.5,8011,7787.5
481,7874.5,7681,7734.5,8227,7870,8228.5,8088.5
482,7675.5,7378.5,7846,8124.5,7567.5,8207.5,8087.5
483,7357.5,7439,7879.5,8230,6733.5,8198,8062.5
484,8387.5,7572.5,7688,8128,4560,7941.5,7905.5
485,8169,8193,8058,8483.5,6650,8303.5,7923.5
486,7922,8008.5,8155.5,8651.5,8332.5,8576.5,8473
487,8121,7984.5,8043,8651.5,7677.5,8198.5,7804
488,8289,8184.5,7919.5,8309.5,7535,7904,8127
489,3322.5,5344.5,6020.5,3982.5,3465.5,4872,5848
490,2093,5232,5011.5,5824.5,3905.5,5955,7796.5
491,1821,4624.5,3101.5,7559.5,6691,8342.5,7603.5
492,1742,6980.5,4928.5,7969,7067,7184.5,7239.5
493,6203,7765,6701,6142.5,7077.5,6321,7730
494,7089,8023,8095,8253.5,8119,8317.5,8133.5
495,7285.5,7565.5,8156,8137.5,8180,8433,8202
496,7903.5,8041,7984,8519.5,8202.5,8380,8057.5
497,8399,8257,8266.5,8516.5,8284,8432.5,8225
498,8257,8070,8251,8513,8438,8436.5,8081
499,7308,7168.5,8296.5,8534.5,7527.5,8455.5,8449.5
500,2330,6537.5,4537,8011.5,4992,8704.5,8413.5
501,6888.5,8403,8290.5,8366.5,8020,7080,5842.5
502,7687,8353,8507,8699.5,8464.5,8647,8447.5
503,8908,8630,8647,8793.5,8615,8727,8332
504,8867.5,8582.5,8661,8904,8559,8810,8563.5
505,8877.5,8496,7994.5,7535,7521.5,8317,7620.5
506,9020,8822,8697,8990.5,7102.5,8737.5,8489
507,8575,8659,8855.5,9033,6771.5,8816,8592
508,8446,8595,8396,8990.5,7920,8854.5,8600.5
509,8489.5,8032,8592,8867.5,6388,8845.5,8671.5
510,5988,8294.5,8321.5,8826,8033.5,8810,8393.5
511,1510.5,3076.5,6629.5,8510.5,8270.5,8790,8170.5
512,5992,7739.5,7698,7910,8331.5,7946.5,7929
513,8769,8595,8167,8788.5,8532,8745.5,8559.5
514,9073.5,8676.5,8791,8850,8356,8760,8373
515,9063.5,8836,8720,8913,7766,8719,8412
516,8368,8066,8320.5,8652,7491.5,7377,8274
517,8800.5,8574,8540,8244.5,7031.5,8635,8267
518,9060.5,8571.5,8405,8745.5,5820,8842,8585
519,8966.5,8556.5,8265.5,8877,5240,8801,8450
520,8910,8589,8369,8849,6283,8893.5,8796.5
521,8760,8544.5,8462,8802.5,5684,8712.5,8503
522,8911.5,8630,8492,8837,5319,8724.5,8514.5
523,8956,8672,8621.5,8877.5,7536,8746,8368.5
524,8757,8046.5,8056,8351,6991,7947,8141.5
525,2559,6053,6281.5,9017,7916.5,8561.5,8649
526,8771,8225.5,7652,7912.5,7160.5,7118,7825
527,9129,8917.5,8677,8179.5,5498,7237,7711
528,9228,8968.5,9144.5,9321,7361,9025.5,8358
529,9022,8429.5,8907.5,9306,7684.5,9094.5,8490.5
530,9153,8882,8945,9135.5,7159,9040.5,8416.5
531,9056,8765.5,8872,9134,8179,9232,8959
532,9026,8766,8720.5,9186,8041.5,9113.5,8946
533,6820.5,8677.5,8851,9133,8458.5,9077,8807
534,8131,8832.5,9002.5,9326.5,8972,9197.5,8882
535,9097,8821,8919.5,9153,8919,9155.5,8876.5
536,9267,8950,8920.5,8725.5,8775,8786.5,8577
537,8895,8778.5,8893,9040.5,8624,9000,8535.5
538,3967,4357,6407,8120.5,6635,8471.5,8535
539,2829,2701.5,3868.5,8102.5,5411.5,7305,8012
540,1871.5,4133.5,8173.5,8671.5,5092.5,8569,8420.5
541,7391.5,8569.5,8575.5,8794.5,8497.5,8498,8317.5
542,9021,8687.5,8523.5,8775.5,8623,8601.5,8383.5
543,8968.5,8635.5,8121,8678,8462,8415.5,8051
544,9097,8791.5,8590.5,8194,8114,6862,5891
545,8937,8537.5,8095.5,8227.5,5995,7708.5,7272
546,8639.5,8063.5,5833.5,6945,6027.5,7546.5,6625.5
547,6952,7493.5,6789,7283.5,6533.5,7128.5,7273
548,7841.5,8106.5,7252,6437.5,6560,7936,6113
549,8154,8180.5,7911.5,8143.5,8060.5,8181.5,7852.5
550,8984,8700.5,8439,8241,5772.5,7203.5,4754.5
551,9019,8670.5,8637.5,7449,7588,7562,7232.5
552,9066,8751.5,8651.5,8712.5,8305.5,8363.5,8202
553,9101.5,8861,8770,8979,8639,8514.5,8108
554,9031,8728.5,8806.5,8759.5,8330,7607.5,6795
555,9011.5,8628.5,5674,4740,2726.5,3982.5,6670
556,9007,8725,7487.5,2509,1728,3605.5,6273.5
557,9009.5,8707.5,8816,7826.5,7852.5,6071,7919
558,9024,8712,8721,8697,8353,5677.5,7794
559,8969.5,8633,8619,7620,8006.5,6817,7200.5
560,7565.5,8520,8479,8485,8387,8304.5,8013
561,8826.5,8584.5,8753.5,8802,8697.5,7573,7164.5
562,9084,8672.5,8735.5,8857.5,8627.5,7811,7545.5
563,8994,8690,8578.5,8580,8340.5,7942.5,7814.5
564,8696,8396,8228,8193,7721,6371,5614
565,8723,8213,7904,6360.5,4914.5,5106,5815
566,8660.5,8123,6920,4730,2597,4527.5,4000.5
567,8431.5,6244.5,4765,6417,7304,7692,7771
568,6489.5,5859.5,6104.5,8034.5,7840,6241.5,7810.5
569,7674.5,8007.5,7455.5,8205.5,8050.5,7809,7721
570,8128.5,7939,6606.5,8183.5,8068.5,7029,5176
571,8116.5,8144.5,6817,3291,3796,4609.5,6450.5
572,8250,8108.5,6550.5,6642.5,7817.5,6278,7789.5
573,8421.5,8122.5,7339,7953.5,6352.5,8101,7855.5
574,8034.5,7906.5,7572.5,8406,8197,8322,8062
575,7653.5,8114,7488.5,8252.5,7366,8170,7990
576,7985,8068.5,8054.5,8433,6684.5,8016,6924.5
577,8497.5,8337,7750,8480,7097.5,8415,7985
578,8499,8182.5,8100.5,8308.5,6979,7377,7046.5
579,7427,8095.5,7913.5,7973.5,7335.5,8219.5,7834
580,8248.5,7982.5,8097,8322.5,7072,8129.5,7804
581,8361,8064,7841,8367.5,7740.5,6609,6217.5
582,8114.5,6914.5,7932.5,8288,7981,8196.5,7501.5
583,8120.5,7833.5,8025.5,8312.5,7524,7522,7568
584,7259,7799.5,8002.5,8353,8128.5,7980,8066.5
585,7242.5,7697,8015,8334.5,7460.5,8222,8043
586,7779.5,7613.5,7862,8225.5,7304,8368.5,8287.5
587,7925,7718,7941,8243.5,7584,8203,8146
588,6882,7691.5,7933,8192,7730.5,8231,8111
589,7948.5,7804.5,8010,8197,7603,8203,7990
590,7922.5,7834.5,7921,8201,7907,7931.5,7324
591,7844.5,7661.5,7968,7836.5,7680,7538.5,7070
592,7673.5,7430,7315.5,7706,7511.5,7621.5,7287
593,7475.5,6392.5,7296,7725.5,7615.5,7600.5,7376
594,7480.5,6707.5,5128,5276,7381,7290.5,6296.5
595,5074,4930.5,6230,5256.5,6214,5106.5,5340.5
596,5014,6598.5,7315,7361,7015,6921.5,7216.5
597,5727.5,7214.5,6975,7413,7394.5,7235.5,6934
598,6074,7248,7598.5,7395.5,7350.5,5476,5374.5
599,7404,7181,7528.5,7579.5,7560.5,6389.5,6456
600,6527.5,6940.5,7387,7632,7635,3628,4966
601,4149,6973.5,7264,7484,7564,4039.5,3047
602,7375.5,7167.5,7343,4816.5,6973.5,3180,6479.5
603,7337,7158,6784,7061.5,5678,7129,6970.5
604,7213,7083,7193,7023.5,7146.5,6526.5,5803
605,7160.5,7076,7213.5,7011,7013.5,4758.5,5328.5
606,7179.5,7053,6831.5,5863,6726.5,4448.5,3206
607,7218.5,6936,6102,5121.5,6226,4640,5538.5
608,4472.5,5203.5,6093,6570.5,6068.5,6458.5,6819.5
609,6808,3095.5,6621.5,6459.5,6324.5,6131,6178.5
610,6993,6929,5610,5641.5,6777.5,6832,6378.5
611,6978,6819,6746,6312.5,6886,4121,4220.5
612,6898.5,6837.5,6834,6125.5,6843.5,6006,6093
613,6926.5,6915.5,6894.5,6741,6774.5,4872.5,6292.5
614,6925.5,6736,6973,6638,6740,3373,4311.5
615,6770,6650,6526,6419,6743.5,5368.5,6085
616,6640.5,6483,6024,6237.5,6241.5,3788.5,4980.5
617,6591,6309,6154,6065,6008.5,4596,5636.5
618,6029,4901,5516.5,5416.5,6052.5,6707,6539.5
619,5416.5,6195,6258,6631.5,6607.5,6620.5,6478.5
620,6084,6093.5,6253.5,6593,6595,6668.5,6470.5
621,6268,6298,6220.5,6530,6532,6544.5,6438.5
622,6456.5,6332.5,6437.5,6626,6542.5,6473.5,6297.5
623,6391,6287.5,6501,6655.5,6617.5,6570.5,6528.5
624,3123.5,6144.5,6458.5,6845.5,6161,6866.5,6511.5
625,6405.5,6347,6486.5,6722,6374.5,6847.5,6799
626,6308.5,6284,6456,6624,6459.5,6690,6558.5
627,5402.5,5826,6288.5,6558.5,2017,6619.5,6485
628,1444.5,1098.5,4697.5,6518,5191.5,6738,6362.5
629,4443,5461,6132.5,6542,6437.5,6650,6506.5
630,5891.5,5898.5,6256.5,6525.5,6424.5,6551.5,6457.5
631,3040.5,5748,6042,6450.5,6349,6433,6274
632,4462,5875,6127,6417,5551.5,6456.5,6312
633,5874,5897,6058,6388,6283.5,6410,6187
634,5766.5,5742,6144,6399,6349,6493,6427
635,4019,5594.5,6035,6307.5,6270.5,6419.5,6314
636,2047.5,3365,5799.5,6284.5,6219.5,6344,6104.5
637,2733,4426.5,5819.5,6278.5,6155.5,6325.5,6168.5
638,5212.5,5471,5294.5,5960.5,5922.5,6258.5,6069.5
639,5485.5,5488.5,5430,5962,4554,6096.5,6048.5
640,5574,5581,5801.5,5977.5,5494,6089.5,5946
641,5584,5593,5767,6056,5961.5,6073,6005.5
642,5454,5524.5,5766,6078.5,6066,6132.5,6077.5
643,5247.5,4550,5592,6028.5,5964.5,6109.5,6037.5
644,3997.5,4957,5141,4851.5,5451,4664.5,4289.5
645,4196,4622,5211,5677.5,5501,5837,5772.5
646,4963,4963,1544.5,1779.5,1595.5,3094.5,3791.5
647,4758,4929.5,4975.5,5435,5017.5,5563,5566.5
648,4247,4928.5,5189,5460,5378.5,5578,5528.5
649,4144.5,4813,5159.5,5501.5,5392,5575,5490.5
650,4887,4879.5,5039,5474.5,4315.5,5567.5,5459
651,4886,4887.5,5108,5405,5374.5,5511.5,5454.5
652,4973,4982.5,5105,5422,5407,5488.5,5407
653,3931.5,4551,5036,5449.5,5384.5,5550,5463
654,4703.5,4734,4971.5,5296,5257.5,5469.5,5415.5
655,4745.5,4723.5,5034,5346,5245.5,5428,5405.5
656,4611.5,4656,4973,5288.5,5254,5371,5278
657,4532,4583.5,4799,5274.5,5097,5374,5343
658,4489,4481,4819,5160,4942,5262,5153
659,4429.5,4425,4702,5030,4663,5101.5,5045.5
660,4405.5,4400.5,4600.5,4905,3821,4342,4614
661,4329.5,4316,4529,4924.5,3775,4989.5,4901
662,4278,4256,4432,4848,3917,4989.5,4967
663,4277.5,4254,4536.5,4782,4037.5,4484,4373
664,4135,4193.5,4415.5,4758,3907.5,4833.5,4754.5
665,978,3465.5,1692,4415.5,3900.5,4753.5,4676.5
666,1185.5,2874,3276.5,4413.5,4033.5,4642,3345.5
667,3665.5,3950,4323,4728.5,4646,4781.5,4726.5
668,3924.5,3997,4263.5,4642.5,4675.5,4789.5,4768
669,3962.5,3986.5,4326.5,4607.5,4605.5,4741.5,4711.5
670,1672,3264,4228.5,4595.5,4547.5,4653.5,4576.5
671,2412,2892.5,3969,4469.5,4283.5,4608,4595
672,3800,3920,3692.5,4180.5,3484.5,3860.5,3878.5
673,3298,3553,4124,4526,4522,4642.5,4565.5
674,2364,3290.5,3933.5,4327,4423.5,4536.5,4523
675,3144.5,3179.5,2964.5,3576.5,3703,3924.5,4493.5
676,3415.5,3607.5,3966.5,4277.5,4282.5,4437,4298
677,3498,3442.5,3890.5,3841.5,4304,4392,4213.5
678,3409,3562.5,3897.5,3969.5,3768,3040,3575
679,2684,2560.5,3492,4156,4051,4216.5,4133
680,2311.5,1865.5,774.5,2050,1759.5,2817.5,3515.5
681,3363.5,3336.5,3744.5,4081,4096.5,4079.5,3962
682,3243.5,2217.5,3574,4086,4099,4110,4023.5
683,3161,3435.5,3559,3953.5,1881.5,4081.5,3801
684,2668.5,3276,3498,3724.5,1756.5,3988,4002.5
685,3096.5,3246.5,3592.5,3841,3713.5,3922,3622
686,1587,2071.5,2894.5,3160.5,3292,3905.5,3875.5
687,873.5,1367,2944.5,2560,2685.5,2434,3209.5
688,253.5,551.5,3070.5,3534.5,1393,3480,3140
689,3270,3113,747,659.5,1597.5,1200,1517
690,3323.5,3246.5,1197.5,1209.5,1537,607.5,648
691,3242.5,3167.5,2148,1205.5,2325,1615.5,1486.5
692,3181,3157,3313.5,3460,3658.5,2850.5,3733
693,3029.5,3113,3401,3716.5,3767.5,3802,3738
694,2046,2344,2665.5,3334.5,3168.5,2940,3330
695,1785,2508,3174,2932,3259.5,2576,2991
696,2806,2859,2645,2383,2692.5,3575,3714
697,2870.5,2943.5,3195.5,1273,981.5,3202.5,3479
698,2811,2821.5,3243,3275,3478,3634,3409
699,1968.5,2929.5,3274,3625.5,3466.5,2806.5,2906
700,1576,2301,3237,3108.5,2743.5,2657.5,3085.5
701,2870.5,1936,172.5,3392,2490.5,3484.5,3452.5
702,2922.5,3060.5,3272,3641,3701,3472.5,3293
703,2889.5,2979,3262,3594,3520,3573.5,3572
704,1219.5,1449,2962.5,3474.5,2531.5,3612,3632.5
705,1591.5,2962,2604,2652.5,1200.5,3561,3537.5
706,2938.5,2944,2951,3018,2850,3078.5,3503.5
707,2861.5,2987,3251,3639.5,3602.5,3766.5,3789.5
708,2381.5,2830,3222.5,3555,3499.5,3455.5,3638
709,2774.5,2858,3167.5,3496.5,3542.5,3370,2662.5
710,2665,2869.5,3166,3401,3438.5,1843.5,2746
711,2696,2773.5,3132.5,3457,3473.5,3599.5,3539
712,2685.5,2684,3115,3447.5,3530,3601.5,3610.5
713,2661.5,2813,3122.5,3329,3206.5,3286.5,3403.5
714,2658.5,2832.5,2575,2775,2563.5,3002.5,3429
715,1852.5,1863.5,2161,2311,2883.5,2566.5,2793.5
716,2140.5,1569.5,2021,1910,1705.5,2029,2356
717,2737.5,2612,572.5,1831.5,524.5,3051.5,2216.5
718,2141.5,2562,2406.5,3321,3342.5,3380.5,3303
719,2600.5,2745,3045,3342,2847.5,3482,3494
720,2582.5,2715.5,2996.5,3319.5,3355.5,3466,3463.5
721,2597,2739,3019,3315,3390.5,3468.5,3521
722,2784,2871,3102,3277,3393.5,3446.5,3457
723,2735,2850,3161.5,3500.5,3603,3658,3652
724,2720,2869.5,3211,3516.5,3560.5,3616.5,3572
725,1729,1862,2914.5,3401,3463.5,3575.5,3547.5
726,2732,2893,3184.5,3436,3454.5,2894,2306
727,2261,2850.5,3148,3518,3609.5,3633.5,3540
728,2005.5,2367.5,3116,3361.5,3519.5,3626,3661.5
729,2466.5,2468,2484,3357,3491.5,3586.5,3594
730,2653,2682,3086,3343,3483.5,3555,3569
731,2560,2666.5,3113.5,3356,3414,3574,3605.5
732,2660.5,2794,2557,3095,2891,3525.5,3512.5
733,2905,2970.5,3205,3377.5,2996.5,3432,2975
734,2855.5,2978.5,3215,3594.5,3710.5,3781.5,3797
735,1421,1710,2636.5,3364.5,3517,3781,3823
736,1541,2395.5,2186,2479,2237,2175.5,2917.5
737,2017.5,1659,2915,3460,3225.5,3473.5,3572
738,1418,2752,2565.5,3047,2487.5,2877.5,3626
739,2025,2240.5,3113.5,3489,3380.5,3628,3662
740,771,1137,2201.5,3331,3456.5,3691.5,3650
741,2808,2999.5,2081.5,2915,2508.5,2838,3425
742,2925,3152.5,3458.5,3732.5,3818,3891.5,3912
743,3050.5,3167,3433,3772,3839.5,3858,3821
744,3149.5,3199.5,3482.5,3798.5,3852,3929.5,3915
745,3180.5,3324,3590,3820.5,3831,4030.5,3943.5
746,3123,3296.5,3540.5,3889.5,3930,4037,4032.5
747,3166,3336,3592,3818,3824,3973,3865.5
748,2959.5,3352,3410.5,3351,3044,3283,3004.5
749,3263.5,3308,3620,3890,3905.5,4009,3950.5
750,3321,2998.5,3009,3006.5,2451.5,2678,3326.5
751,3180.5,3338.5,3653.5,3713.5,3817,3639.5,3977.5
752,3348.5,3397,1645.5,3890.5,3601,3817,4000.5
753,3234.5,3326.5,2707.5,2828.5,2310,2569,2155.5
754,3305.5,3273,3326,3686,3717,2678.5,3487.5
755,3400.5,2381.5,2610,2622,2528.5,3276.5,3731.5
756,1869.5,2098.5,3087,3836.5,3720,4188,4110
757,1917.5,2097.5,3286,3687,3438.5,4170.5,4089.5
758,618.5,485.5,3118,3414,3803,3753,4110.5
759,2559,2681.5,753.5,2874,1586.5,3103,3517.5
760,3626,3738,3234.5,3626.5,3419,3087.5,3087
761,3750.5,3839.5,4086,4440,4435,4523,4424
762,1551.5,1127,944.5,2522,2741.5,3187.5,4267
763,1956,3785,4057.5,4349,4356.5,4273,4126.5
764,3452.5,2684,3137.5,3705.5,3424,3655,4208.5
765,3598,2892,4075.5,4497,4481.5,4598,3791
766,1531,1800.5,1080.5,2594.5,1331.5,3507.5,3395.5
767,1207,794.5,1772,4206,2814.5,3819.5,3795
768,598.5,871,982,4373.5,3691.5,4228,4389
769,741,847,2602,4495.5,2738,4670.5,4614
770,3684.5,2168.5,3600,4601,4669,4651,4616.5
771,2804,2112.5,1709,4639.5,4238.5,4786.5,4790.5
772,2735,2915,4059,4247.5,4440.5,4800.5,4786.5
773,1027,2954.5,4427.5,4820.5,4604.5,4537,4559.5
774,1552.5,2645,3834,4933.5,5005.5,4956,4866.5
775,591.5,1649.5,2209.5,3676,3818.5,4169.5,4456
776,4307.5,4474.5,4704,4893.5,4617,3227,3039
777,3413,3792,4209,5060,4941.5,4977.5,5078
778,3053.5,3071.5,2891.5,3853,3681,4378.5,4646.5
779,4495,4537,4779.5,5200.5,4674.5,5144,4769.5
780,4426.5,3767,3975.5,4604.5,5034.5,4808.5,4966
781,4294.5,4573.5,4904.5,5266.5,5119,5142.5,4618
782,4733,4660.5,4787,5131,4623,4352.5,4292
783,4749.5,4750.5,5049,5359,5222,5461,5288.5
784,4630.5,4785.5,5105.5,5432,5341.5,5423.5,4819.5
785,4526.5,4380.5,4998,5375,4870.5,4994.5,4036.5
786,1918,1856.5,2205,4001.5,3002.5,4845,4473.5
787,1341.5,3893,4281,5429,4778.5,5244,4948.5
788,2572,1639,1429.5,2327,946.5,2443,4395
789,3863.5,2687.5,2532,3892.5,2247,3350.5,2654.5
790,1299,1408.5,1879.5,4007,2628,3963.5,4500
791,1210.5,1535.5,3995.5,4866.5,4702,4666.5,5346
792,2612.5,2849,3904,4450.5,4795.5,4562.5,4692
793,1790,2992,3863,5296.5,5337.5,5615.5,5613.5
794,1588.5,4802.5,3924.5,5039.5,5112.5,5726,4836.5
795,5008,5087.5,4182,5271.5,5132.5,5589.5,5510.5
796,4334,4663.5,5396.5,6150,6027,6242,6146.5
797,655,2597.5,2986,5778.5,5878.5,6074.5,6146.5
798,3544,5506.5,4523,5921,5739,6253.5,6208
799,5839.5,5796,5797.5,5751.5,4709,4807,5356.5
800,5849.5,5836,5777,6184,6139,6302.5,6189
801,5846,5841,6006,6203,6125,4298.5,4875.5
802,5443.5,5289,5611,6386.5,6084,6463.5,6288.5
803,5891,5858,6057,6367.5,6391.5,6453,6440
804,5617,5802,6163.5,6501.5,6408.5,6563,6493.5
805,6136,6007,6203,6027.5,6515,5848,6462
806,6091,6064.5,6196.5,6729,6301.5,6430,6118.5
807,5731,5910.5,6306.5,6724,6582.5,6861,6763
808,6143.5,5706.5,5555,5796,5642,5443.5,5576
809,6092.5,5742,5831,6277.5,4832.5,6569,6298
810,6254.5,6011,6263.5,6523.5,5162.5,6596,6477.5
811,6283,6268,6361.5,6399.5,4872,5463.5,6028.5
812,6309,6268.5,6460.5,6598,4398.5,5734.5,5758
813,2010.5,2883.5,5497.5,6755,3729.5,6823,6666
814,2728.5,3519.5,2522.5,6490.5,6333,6263,5918
815,2465.5,2971,5520,4828,6365,6847,6597.5
816,3266.5,3642,5987.5,6497.5,6267,6592,6605.5
817,1536,1755.5,5087.5,6181,5841,5852.5,6766
818,4767,5448.5,5858.5,7111,7113,7338.5,6650
819,2013.5,2009.5,4240.5,6943,6807.5,7172,7098.5
820,5059,3049,5971.5,6803,6682,6510,6021
821,5671,6712.5,4784.5,6591.5,6608.5,4627.5,6746.5
822,3825.5,5297.5,5417,7009,6994.5,7329,7245
823,2145.5,3404.5,5847,5978.5,6044.5,4885,6168.5
824,5453.5,6750,6556,7277.5,7090.5,7360.5,7230.5
825,6919,6668.5,6988.5,7318.5,7243.5,7435.5,7338.5
826,6944,6874,7071,7384,7292,7492,7421
827,6383.5,6292.5,6079.5,7059,7318.5,7212.5,7415.5
828,6737,6779,6855.5,6964.5,7125,6104.5,6684.5
829,7215.5,7214.5,6879,7360.5,6356.5,7114.5,6792.5
830,6771.5,5724.5,6010.5,7055.5,7414,6171,7125.5
831,7174.5,7117.5,6966,7374,6354,7622,7172.5
832,7562.5,7154,7307.5,7604.5,6415,7603,7400.5
833,7087.5,6983.5,7362,7870.5,7622.5,7952,7912.5
834,6639,7231.5,7233,7601.5,7533.5,7647.5,7789
835,6867.5,6616.5,7390,7788,7389.5,7814.5,7655
836,6400,7218,5851.5,6705.5,5684.5,6770.5,7007.5
837,7354,6864,7054.5,6448,5873,4678.5,3811.5
838,7256,7215,6758,7529,6970,7340.5,6629.5
839,7255,7269,7498,7748,7560,7566,7397.5
840,3525.5,4611.5,5540.5,7736.5,7452,7732.5,7601
841,5626.5,7334.5,6751,7921,7020,6732.5,6273.5
842,7449,7558.5,7671.5,8027.5,7670,7755,7458.5
843,4493,5889,7627,8068,7807.5,8128.5,7901.5
844,2683.5,2648.5,2274,6863.5,5361.5,7310.5,7533
845,6098.5,5650.5,5097,8141.5,7914.5,8159.5,7929.5
846,3470,5540.5,7789.5,8073,7518.5,7890.5,7775.5
847,7934.5,7742,7913,8167,8087.5,8122,7965
848,8045.5,7748,8002,8343.5,8226.5,8273,8181
849,8205,7785,8054,8468.5,8139,8411,8276.5
850,7171.5,7437,7757.5,8513,8143,8511,8208.5
851,7813,6958,8158.5,8304.5,8157.5,8412,8278
852,7634.5,7846.5,7800,8334,8025.5,8409.5,8237.5
853,6902.5,6393,8006.5,8064,8206.5,8464.5,8066
854,3879.5,5818,6791,6972.5,7352.5,7514.5,7655
855,8302,8096.5,3612,8315.5,6629,8386,5524
856,7906,7751.5,7840,8282.5,7334,7560.5,7185.5
857,3748.5,5373,7061.5,8182.5,7467.5,8144.5,7928.5
858,5233,8073,7122,7526.5,7942.5,7997,7784
859,6283,8331.5,8353.5,8490,8234,8427,8195
860,8638.5,8375,8607.5,8750.5,8599.5,8668,8470
861,8333.5,8262.5,8479,8680.5,8536.5,8636,8557
862,8435.5,8351,8441,8612.5,8468,8588.5,8544.5
863,8527,8309.5,8425,8774.5,8575.5,8732,8559
864,6957,7343.5,8336,8827.5,8634.5,8740.5,8403.5
865,8166.5,7969.5,7868.5,8259.5,8303.5,8176,8356.5
866,8313.5,6974,8238.5,8638,8353.5,8580,8363.5
867,6928.5,7745,8481.5,8671,8333.5,7643,8152.5
868,4269,6723,8412,8780,7937.5,8772.5,8542.5
869,6668.5,6392,5263,8673,8414,8566.5,8464
870,8047.5,8322.5,5187,7106,7403,8603.5,8617.5
871,8440,8249,6970,7249,4315.5,4817,7557
872,7829.5,7815.5,8228.5,8265,7366,7175,6822
873,8529,8028.5,7893.5,8055,2929.5,8185.5,6852
874,8420,8193,8325,8514.5,7216,8430.5,8223.5
875,8849.5,8577,8754,8634.5,8330,8527.5,8320.5
876,8339,8686.5,8888,8873,8509.5,8577.5,8261.5
877,9140,8871.5,8640,8440,8349.5,6363.5,6701
878,8950,8718,8266.5,8858,7992.5,8403.5,8508.5
879,8991,7921.5,8786.5,9077,8749,8879,8644.5
880,9015,8617.5,8901,9080.5,8744,9029.5,8653.5
881,8927,8706,8837,9230,8789.5,9130.5,8781
882,9082,8719.5,8891.5,8917.5,8782,7560,8187
883,8991.5,8741,8918.5,9276.5,8962,9281.5,7458.5
884,9069,8819.5,8806.5,9241,8903.5,8688,8894.5
885,9179.5,8643,8661.5,9076.5,8687.5,9127,9040.5
886,9057,8599,8658,9080,7889,8931,8817.5
887,9040,8751.5,8571,8919,6916.5,8949.5,8869
888,9001.5,8811,8713.5,8833.5,7963,8786,8640.5
889,9149,8801.5,8648.5,8828,7499,8765.5,8449.5
890,9060.5,8731,8455.5,8741,7177.5,8905,8699
891,9003,8672,8473.5,8715,7799.5,8902.5,8624
892,8984,8714.5,8747.5,9018,8666.5,8988.5,8635
893,9203,8899,9076,9212.5,8776,9136,8712
894,6805.5,7231,8811,9092.5,8802,9078,8857.5
895,8379.5,7971,8417,8888,8552,8381.5,7415.5
896,8799,8461.5,8626,8823,8185.5,8932.5,8561.5
897,9295.5,8960,8847.5,8982.5,8488,8896.5,8597.5
898,9224,9021,8937.5,9137.5,8642.5,8981,8813.5
899,8816.5,8786,8993.5,9143,8732.5,9045.5,8789
900,9120,8634.5,8299,9070,8653.5,8806.5,8520.5
901,9107,8818.5,7537.5,8924.5,8552.5,8466.5,8316.5
902,8546,8787,8932.5,9129.5,8680.5,9004.5,8726.5
903,8495.5,8602.5,8728.5,8991,8416.5,8884.5,8619
904,8582.5,8615.5,8717,8934.5,7727,8918.5,8522
905,4443,6284,8708,8878.5,6972.5,8785,8500.5
906,3318,8252.5,8099.5,6385.5,6664,6593,7630.5
907,6288,8154.5,8603.5,8890,8507.5,8795,8465
908,9044.5,8779,8827.5,8841,7538,8704.5,8413
909,9092.5,8817,8807,8890,8419,8656.5,8380
910,9142,8562.5,8729,8849,6808,8637.5,8433
911,8468.5,8321.5,8730,8851,6720.5,8674,8465
912,8867.5,8536.5,8821.5,8813.5,8120,8676,8418.5
913,8957.5,8715.5,8718,8937.5,8676,8560,8202
914,9064,8963,8812.5,7473.5,8268,6942,6470.5
915,9221,8907.5,8697.5,7232.5,8176.5,7276.5,7817
916,9134,8693,6479,8352.5,8313.5,8382,8091
917,7388.5,6159.5,3728.5,8564.5,8354,8371,8191
918,4819,6676.5,8407.5,8608,8034.5,8393,8023.5
919,8012,8525.5,8578,8601.5,8339.5,6335,7366.5
920,8743.5,8307.5,8356,8250,7575,8114,8269.5
921,6418.5,8486.5,8466.5,8916.5,8584.5,8652.5,7971.5
922,8488,8417,8500,8525,8025,7192.5,7829
923,8657.5,8199,8147,8345,8091,7018,7960.5
924,8661,7798,5199,4647,3471.5,5755.5,7150
925,5990,7291,6969,8258,6967.5,8390.5,8168
926,7176.5,6788,7912,8553.5,7388,8467,8333.5
927,7603.5,7759,8218,8583,8008.5,8593.5,8351
928,8385,8114,8016.5,7944,7508.5,7658,7942.5
